junction_id,inc_lanes,int_lanes,stake_number,route_direction,route_code,section_code
-48496,-8576_0 -8576_1 -8576_2,:-48496_0_0 :-48496_0_1 :-48496_0_2,0.000,upstream,SA2,SA2成都第二绕城高速（西段）
-49816,-9052_0 -9052_1 -9052_2,:-49816_0_0 :-49816_1_0 :-49816_1_1 :-49816_1_2,0.000,upstream,SA2,SA002002
-60865,-13598_0 -13598_1 -13598_2,:-60865_0_0 :-60865_1_0 :-60865_1_1 :-60865_1_2,0.000,upstream,SA2,SA002002
-65253,-16084_0 -16084_1 -16084_2,:-65253_0_0 :-65253_0_1 :-65253_0_2,0.000,upstream,SA2,SA002002
-30176,-1976_0 -1976_1 -1976_2,:-30176_0_0 :-30176_0_1 :-30176_0_2,0.000,upstream,SA2,SA002002
-25366,-580_0 -580_1 -580_2,:-25366_0_0 :-25366_0_1 :-25366_0_2,0.000,upstream,SA2,SA002002
-30680,-2122_0 -2122_1 -2122_2,:-30680_0_0 :-30680_0_1 :-30680_0_2,0.000,upstream,SA2,SA002002
-30687,-9020_0 -9020_1 -9020_2,:-30687_0_0 :-30687_1_0 :-30687_1_1 :-30687_1_2,0.000,upstream,SA2,SA2成都第二绕城高速（西段）
-42609,-7812_0 -7812_1 -7812_2,:-42609_0_0 :-42609_0_1 :-42609_0_2,0.983,upstream,G4202,G4202001
-38872,-13154_0 -13154_1 -13154_2,:-38872_0_0 :-38872_0_1 :-38872_0_2,1.131,clockwise,G4202,G4202001
-54389,-10824.80_0 -10824.80_1 -10824.80_2,:-54389_0_0 :-54389_0_1 :-54389_0_2,1.131,upstream,G4202,G4202001
-42611,-6590_0 -6590_1 -6358_0 -6358_1 -6358_2,:-42611_0_0 :-42611_0_1 :-42611_2_0 :-42611_2_1 :-42611_2_2,1.167,upstream,G4202,G4202001
-30798,-2154_0 -2154_1 -9984_0 -9984_1,:-30798_0_0 :-30798_0_1 :-30798_2_0 :-30798_2_1,1.240,counterclockwise,G4202,G4202001
-42070,-6156_0 -6156_1 -7278_0 -7278_1,:-42070_0_0 :-42070_0_1 :-42070_2_0 :-42070_2_1,1.240,counterclockwise,G4202,G4202001
-38121,-14596_0 -14596_1,:-38121_0_0 :-38121_0_1 :-38121_2_0 :-38121_2_1,1.240,counterclockwise,G4202,G4202001
-30792,-4740_0 -4740_1,:-30792_0_0 :-30792_0_1,1.240,counterclockwise,G4202,G4202001
-38127,-15996_0 -15996_1 -4742_0 -4742_1,:-38127_0_0 :-38127_0_1 :-38127_2_0 :-38127_2_1,1.240,counterclockwise,G4202,G4202001
-52126,-9982_0 -9982_1,:-52126_0_0 :-52126_0_1,1.240,counterclockwise,G4202,G4202001
-52121,E2.144_0 E2.144_1,:-52121_0_0 :-52121_1_0 :-52121_1_1,1.240,counterclockwise,G4202,G4202001
J17,-11324_0 -11324_1 -11324_2 -11324_3,:J17_0_0 :J17_0_1 :J17_0_2 :J17_0_3,1.240,clockwise,G4202,G4202001
J18,-5004_0 -5004_1 -5004_2,:J18_0_0 :J18_0_1 :J18_0_2 :J18_0_3,1.281,clockwise,G4202,G4202001
-50565,-11324.141_0 -11324.141_1 -11324.141_2,:-50565_0_0 :-50565_0_1 :-50565_0_2,1.384,clockwise,G4202,G4202001
-33671,-5004.153_0 -5004.153_1 -5004.153_2 -5004.153_3,:-33671_0_0 :-33671_0_1 :-33671_2_0 :-33671_2_1 :-33671_2_2,1.463,downstream,G4202,G4202001
-57437,-14350_0 -14350_1,:-57437_0_0 :-57437_0_1,1.713,clockwise,G4202,G4202001
-33674,-3166_0 -3166_1,:-33674_0_0 :-33674_0_1 :-33674_2_0 :-33674_2_1,1.713,clockwise,G4202,G4202001
-28268,-16796_0 -16796_1,:-28268_0_0 :-28268_0_1 :-28268_2_0 :-28268_2_1,1.713,clockwise,G4202,G4202001
J4,-1436_0 -1436_1,:J4_0_0 :J4_0_1,1.713,clockwise,G4202,G4202001
-28274,-1434_0 -1434_1,:-28274_0_0 :-28274_0_1,1.713,clockwise,G4202,G4202001
J5,-12202_0 -12202_1,:J5_0_0 :J5_0_1,1.713,clockwise,G4202,G4202001
-42420,-6296_0 -6296_1 -14348_0 -14348_1,:-42420_0_0 :-42420_0_1 :-42420_2_0 :-42420_2_1,1.713,clockwise,G4202,G4202001
-33672,-3164_0 -3164_1 -3164_2,:-33672_0_0 :-33672_0_1 :-33672_0_2,1.713,clockwise,G4202,G4202001
-50566,-9292_0 -9292_1 -9292_2,:-50566_0_0 :-50566_0_1 :-50566_0_2 :-50566_0_3,2.187,downstream,G4202,G4202001
-46845,-8014_0 -8014_1 -8014_2,:-46845_0_0 :-46845_0_1 :-46845_0_2,2.225,clockwise,G4202,G4202001
-68012,-16654_0 -16654_1,,2.432,counterclockwise,G4202,G4202002
-59963,-13546_0 -13546_1 -13242_0 -13242_1,:-59963_0_0 :-59963_0_1 :-59963_2_0 :-59963_2_1,2.432,counterclockwise,G4202,G4202001
-60700,-16216_0 -16216_1 -16216_2 -16216_3,:-60700_0_0 :-60700_0_1 :-60700_2_0 :-60700_2_1 :-60700_2_2,2.432,downstream,G4202,G4202001
J7,-1892_0 -1892_1,:J7_0_0 :J7_0_1,2.494,clockwise,G4202,G4202001
J6,-1890_0 -1890_1,:J6_0_0 :J6_0_1,2.494,clockwise,G4202,G4202001
-29874,E5_0 E5_1 E5_2,:-29874_0_0 :-29874_0_1 :-29874_2_0 :-29874_2_1,2.494,clockwise,G4202,G4202001
-34327,-5538_0 -5538_1,:-34327_0_0 :-34327_0_1,2.494,clockwise,G4202,G4202001
-54058,-11782_0 -11782_1 -11782_2 -10702_0 -10702_1 -10702_2,:-54058_0_0 :-54058_0_1 :-54058_0_2 :-54058_0_3 :-54058_4_0 :-54058_4_1 :-54058_4_2,2.494,downstream,G4202,G4202001
-29885,-1892.31_0 -1892.31_1 -8732_0 -8732_1,:-29885_0_0 :-29885_0_1 :-29885_2_0 :-29885_2_1,2.494,clockwise,G4202,G4202001
-40333,-8778_0 -8778_1,:-40333_0_0 :-40333_0_1 :-40333_2_0 :-40333_2_1,2.494,clockwise,G4202,G4202001
-40339,-5540_0 -5540_1,:-40339_0_0 :-40339_0_1,2.494,clockwise,G4202,G4202001
J134,-12898_0 -12898_1 -12898_2 -12898_3 -12898_4,:J134_0_0 :J134_0_1 :J134_0_2 :J134_0_3 :J134_0_4,2.555,downstream,G4202,G4202001
-32673,,,3.022,counterclockwise,G4202,G4202002
-32674,-2766_0 -2766_1,:-32674_0_0 :-32674_0_1 :-32674_2_0 :-32674_2_1,3.022,counterclockwise,G4202,G4202002
-38578,-7328_0 -7328_1 -13544_0 -13544_1 -13544_2,:-38578_0_0 :-38578_0_1 :-38578_2_0 :-38578_2_1 :-38578_2_2,3.022,downstream,G4202,G4202001
-31486,-2360_0 -2360_1 -2360_2,:-31486_0_0 :-31486_0_1 :-31486_0_2,4.075,upstream,G4202,G4202001
-55307,-11170_0 -11170_1 -11170_2,:-55307_0_0 :-55307_0_1 :-55307_0_2,4.153,upstream,G4202,G4202001
-55305,-12898.43_0 -12898.43_1 -12898.43_2 -12898.43_3,:-55305_0_0 :-55305_0_1 :-55305_0_2 :-55305_0_3,4.354,upstream,G4202,G4202001
-34678,-17176_0 -17176_1 -17176_2,:-34678_0_0 :-34678_0_1 :-34678_0_2,4.393,clockwise,G4202,G4202001
-41244,-8022_0 -8022_1 -8022_2 -8022_3,:-41244_0_0 :-41244_0_1 :-41244_0_2 :-41244_0_3,4.398,upstream,G4202,G4202001
-31481,-5848_0 -5848_1 -5848_2,:-31481_0_0 :-31481_0_1 :-31481_0_2,4.451,upstream,G4202,G4202001
-33668,-12652_0 -12652_1 -12652_2,:-33668_0_0 :-33668_0_1 :-33668_0_2,4.465,clockwise,G4202,G4202001
-34680,-3492_0 -3492_1 -3492_2,:-34680_0_0 :-34680_0_1 :-34680_0_2,4.544,clockwise,G4202,G4202001
-33670,-3162_0 -3162_1 -3162_2,:-33670_0_0 :-33670_0_1 :-33670_0_2,4.642,clockwise,G4202,G4202001
-47198,-8118_0 -8118_1 -8118_2,:-47198_0_0 :-47198_0_1 :-47198_0_2,4.654,downstream,G4202,G4202001
-52398,-10120_0 -10120_1 -10120_2,:-52398_0_0 :-52398_0_1 :-52398_0_2,5.448,downstream,G4202,G4202001
-42198,-10634_0 -10634_1 -10634_2,:-42198_0_0 :-42198_0_1 :-42198_0_2,5.480,downstream,G4202,G4202001
J105,-6210_0 -6210_1 -6210_2,:J105_0_0 :J105_0_1 :J105_0_2 :J105_0_3,5.720,downstream,G4202,G4202001
-54379,-10820_0 -10820_1 -10820_2,:-54379_0_0 :-54379_0_1 :-54379_0_2,5.874,downstream,G4202,G4202001
-35926,-6210.244_0 -6210.244_1 -6210.244_2 -6210.244_3,:-35926_0_0 :-35926_0_1 :-35926_2_0 :-35926_2_1 :-35926_2_2,5.882,downstream,G4202,G4202001
-31133,-3922_0 -3922_1 -2272_0 -2272_1,:-31133_0_0 :-31133_0_1 :-31133_2_0 :-31133_2_1,5.882,clockwise,G4202,G4202001
-57277,-12152_0 -12152_1 -12152_2,:-57277_0_0 :-57277_0_1 :-57277_0_2 :-57277_0_3,6.354,downstream,G4202,G4202001
-35948,-3924_0 -3924_1 -3924_2,:-35948_0_0 :-35948_0_1 :-35948_2_0 :-35948_2_1 :-35948_2_2,6.406,downstream,G4202,G4202001
-29714,-11000_0 -11000_1,:-29714_0_0 :-29714_0_1 :-29714_2_0 :-29714_2_1,6.517,counterclockwise,G4202,G4202001
-29720,-1844_0 -1844_1,:-29720_0_0 :-29720_0_1,6.517,counterclockwise,G4202,G4202001
-29721,-6496_0 -6496_1 -1846_0 -1846_1,:-29721_0_0 :-29721_0_1 :-29721_2_0 :-29721_2_1,6.517,counterclockwise,G4202,G4202001
-42981,-12756_0 -12756_1,:-42981_0_0 :-42981_0_1 :-42981_2_0 :-42981_2_1,6.517,counterclockwise,G4202,G4202001
-58712,-14846_0 -14846_1 -14846_2 -14846_3,:-58712_0_0 :-58712_0_1 :-58712_2_0 :-58712_2_1 :-58712_2_2,6.517,downstream,G4202,G4202001
-29875,-3392_0 -3392_1 -1890.33_0 -1890.33_1,:-29875_0_0 :-29875_0_1 :-29875_2_0 :-29875_2_1,6.517,counterclockwise,G4202,G4202001
-42982,-6494_0 -6494_1,:-42982_0_0 :-42982_0_1,6.517,counterclockwise,G4202,G4202001
-62327,-14112_0 -14112_1 -14112_2 -14112_3,:-62327_0_0 :-62327_0_1 :-62327_2_0 :-62327_2_1,6.531,counterclockwise,G4202,G4202001
-62325,,,6.531,counterclockwise,G4202,G4202001
-46338,-12758_0 -12758_1 -12758_2,:-46338_0_0 :-46338_0_1 :-46338_0_2,6.756,downstream,G4202,G4202001
-41333,-15564_0 -15564_1 -10658_0 -10658_1 -10658_2,:-41333_0_0 :-41333_0_1 :-41333_2_0 :-41333_2_1 :-41333_2_2,6.850,upstream,G4202,G4202001
-53452,-15750_0 -15750_1,:-53452_0_0 :-53452_0_1,7.168,counterclockwise,G4202,G4202001
J111,-5882_0 -5882_1 -5882_2 -5882_3,:J111_0_0 :J111_0_1 :J111_0_2 :J111_0_3,7.168,clockwise,G4202,G4202001
-30838,-10656_0 -10656_1 -10496_0 -10496_1,:-30838_0_0 :-30838_0_1 :-30838_2_0 :-30838_2_1,7.168,counterclockwise,G4202,G4202001
-30840,-2168_0 -2168_1 -2168_2,,7.168,counterclockwise,G4202,G4202001
-33976,-15016_0 -15016_1 -8816_0 -8816_1,:-33976_0_0 :-33976_0_1 :-33976_2_0 :-33976_2_1,8.298,clockwise,G4202,G4202001
-34537,-3454_0 -3454_1,:-34537_0_0 :-34537_0_1,8.298,clockwise,G4202,G4202001
-40803,-5882.98_0 -5882.98_1 -5882.98_2,:-40803_0_0 :-40803_0_1 :-40803_0_2,8.333,clockwise,G4202,G4202001
-40804,-5716_0 -5716_1 -5716_2,:-40804_0_0 :-40804_0_1 :-40804_0_2,8.360,downstream,G4202,G4202001
J108,-7192_0 -7192_1 -7192_2,:J108_0_0 :J108_0_1 :J108_0_2 :J108_0_3,8.953,downstream,G4202,G4202001
-39127,-7192.596_0 -7192.596_1 -7192.596_2 -7192.596_3,:-39127_0_0 :-39127_0_1 :-39127_0_2 :-39127_3_0 :-39127_3_1 :-39127_3_2,9.068,downstream,G4202,G4202001
-39144,-5100_0 -5100_1,:-39144_0_0 :-39144_0_1,9.068,counterclockwise,G4202,G4202001
-33561,-3100.145_0 -3100.145_1 -3100.145_2,:-33561_0_0 :-33561_0_1 :-33561_0_2,9.228,upstream,G4202,G4202001
J109,-3100_0 -3100_1 -3100_2 -3100_3,:J109_0_0 :J109_0_1 :J109_0_2 :J109_0_3,9.231,upstream,G4202,G4202001
-49011,-8760_0 -8760_1 -8760_2,:-49011_0_0 :-49011_0_1 :-49011_0_2,9.291,upstream,G4202,G4202001
-53294,-13502_0 -13502_1,:-53294_0_0 :-53294_0_1,9.304,clockwise,G4202,G4202001
-64889,-15176_0 -15176_1,:-64889_0_0 :-64889_0_1,9.304,clockwise,G4202,G4202001
-51394,-9648.1279_0 -9648.1279_1 -9648.1279_2 -9648.1279_3,:-51394_0_0 :-51394_0_1 :-51394_2_0 :-51394_2_1 :-51394_2_2,9.304,clockwise,G4202,G4202001
-38902,-16856_0 -16856_1,:-38902_0_0 :-38902_0_1,9.593,counterclockwise,G4202,G4202001
-39146,-5102_0 -5102_1 -5102_2,:-39146_0_0 :-39146_0_1 :-39146_2_0 :-39146_2_1 :-39146_2_2,9.593,downstream,G4202,G4202001
-66894,-16114_0 -16114_1,:-66894_0_0 :-66894_0_1,9.725,upstream,S81,S0081001
8721830346,-4000000236_0 -4000000236_1,:8721830346_0_0 :8721830346_0_1,9.799,upstream,S81,S0081001
-63533,-14972_0 -14972_1,:-63533_0_0 :-63533_0_1,9.801,clockwise,G4202,G4202001
-63551,-14626_0 -14626_1 -15178_0 -15178_1 -15178_2,:-63551_0_0 :-63551_0_1 :-63551_2_0 :-63551_2_1 :-63551_2_2,9.801,clockwise,G4202,G4202001
-64402,-15566_0 -15566_1,:-64402_0_0 :-64402_0_1,9.801,clockwise,G4202,G4202001
8721830375,-4000000500_0 -4000000500_1,:8721830375_0_0 :8721830375_0_1,9.827,upstream,S81,S0081001
8721830348,-4000000450_0 -4000000450_1,:8721830348_0_0 :8721830348_0_1,9.852,upstream,S81,S0081001
10554772748,-4000000495_0 -4000000495_1,:10554772748_0_0 :10554772748_0_1,9.857,upstream,S81,S0081001
10554772750,-4000000452_0 -4000000452_1,:10554772750_0_0 :10554772750_0_1,9.869,upstream,S81,S0081001
8721830345,-4000000455_0 -4000000455_1,:8721830345_0_0 :8721830345_0_1,9.877,upstream,S81,S0081001
-44483,-7438_0 -7438_1,:-44483_0_0 :-44483_0_1,9.908,upstream,S81,S0081001
10554772745,-4000000446_0 -4000000446_1,:10554772745_0_0 :10554772745_0_1,9.921,upstream,S81,S0081001
12178168675,-4000000503_0 -4000000503_1,:12178168675_0_0 :12178168675_0_1,9.946,upstream,S81,S0081001
-27589,-16768_0 -16768_1 -16768_2 -16768_3,:-27589_0_0 :-27589_0_1 :-27589_0_2 :-27589_0_3,9.954,downstream,G4202,G4202001
-28746,-1568_0 -5578_0 -5578_1,:-28746_0_0 :-28746_1_0 :-28746_1_1,9.958,upstream,S81,S0081001
8721830412,-4000000442_0 -4000000442_1,:8721830412_0_0 :8721830412_0_1,9.980,upstream,S81,S0081001
-45420,-13974_0 -13974_1,:-45420_0_0 :-45420_0_1,9.987,upstream,S81,S0081001
-44484,-7036_0 -7036_1,:-44484_0_0 :-44484_0_1,10.011,upstream,S81,S0081001
-27590,-1180_0 -1180_1 -1180_2,:-27590_0_0 :-27590_0_1 :-27590_0_2,10.012,clockwise,G4202,G4202001
-40454,-7942_0,:-40454_0_0 :-40454_0_1,10.047,upstream,S81,S0081001
8721830386,-4000000440_0 -4000000440_1,:8721830386_0_0 :8721830386_0_1,10.047,downstream,S81,S0081001
-49134,-8818_0 -8818_1,:-49134_0_0 :-49134_0_1,10.448,counterclockwise,G4202,G4202001
-38026,-10860_0 -10860_1,:-38026_0_0 :-38026_0_1,10.448,counterclockwise,G4202,G4202001
-46851,-13002_0 -13002_1 -16858_0 -16858_1 -16858_2,:-46851_0_0 :-46851_0_1 :-46851_2_0 :-46851_2_1 :-46851_2_2,10.448,downstream,G4202,G4202001
-38037,-14160_0 -14160_1 -4710_0 -4710_1,:-38037_0_0 :-38037_0_1 :-38037_2_0 :-38037_2_1,10.448,counterclockwise,G4202,G4202001
8721830387,-4000000438_0 -4000000438_1,:8721830387_0_0 :8721830387_0_1,10.529,downstream,S81,S0081001
8721830406,-4000000436_0 -4000000436_1,:8721830406_0_0 :8721830406_0_1,11.071,downstream,S81,S0081001
J160,E44_0 E44_1 -15494.1938_0 -15494.1938_1 -15494.1938_2,:J160_0_0 :J160_0_1 :J160_0_2 :J160_3_0 :J160_3_1 :J160_3_2,11.514,upstream,G4202,G4202001
-35242,-15494.2377_0 -15494.2377_1 -15494.2377_2,:-35242_0_0 :-35242_0_1 :-35242_0_2,11.717,clockwise,G4202,G4202001
8721830408,-4000000434_0 -4000000434_1,:8721830408_0_0 :8721830408_0_1,11.760,downstream,S81,S0081001
-53782,-10594_0 -10594_1 -10594_2,:-53782_0_0 :-53782_0_1 :-53782_0_2,12.010,clockwise,G4202,G4202001
12178190769,-4000000432_0 -4000000432_1,:12178190769_0_0 :12178190769_0_1,12.647,downstream,S81,S0081001
8721830411,-4000000496_0 -4000000496_1,:8721830411_0_0 :8721830411_0_1,12.749,downstream,S81,S0081001
J141,-16766_0 -16766_1 -16766_2,:J141_0_0 :J141_1_0 :J141_1_1 :J141_1_2,12.883,downstream,G4202,G4202001
10554772721,-4000000499_0 -4000000499_1,:10554772721_0_0 :10554772721_0_1,13.222,downstream,S81,S0081001
-25703,-3662_0 -3662_1 -3662_2,:-25703_0_0 :-25703_0_1 :-25703_0_2,13.710,clockwise,G4202,G4202001
-25704,-660_0 -660_1 -660_2,:-25704_0_0 :-25704_0_1 :-25704_0_2 :-25704_0_3,13.738,downstream,G4202,G4202001
9868917849,-4000000430_0 -4000000430_1,:9868917849_0_0 :9868917849_0_1,13.740,downstream,S81,S0081001
-53910,-17028_0 -17028_1 -17028_2 -17028_3,:-53910_0_0 :-53910_0_1 :-53910_2_0 :-53910_2_1 :-53910_2_2,13.885,downstream,G4202,G4202001
-28212,-3830.213_0 -3830.213_1 -3830.213_2,:-28212_0_0 :-28212_0_1 :-28212_0_2,14.053,upstream,G4202,G4202001
J113,-3830_0 -3830_1 -3830_2 -3830_3,:J113_0_0 :J113_0_1 :J113_0_2 :J113_0_3,14.184,upstream,G4202,G4202001
-28213,-1410_0 -1410_1 -1410_2,:-28213_0_0 :-28213_0_1 :-28213_0_2,14.289,clockwise,G4202,G4202001
J156,E41_0 -16766.867_0 -16766.867_1 -16766.867_2,:J156_0_0 :J156_1_0 :J156_1_1 :J156_1_2,14.481,clockwise,G4202,G4202001
J168,-15494_0 -15494_1 -15494_2,:J168_0_0 :J168_0_1 :J168_2_0 :J168_2_1 :J168_2_2,15.376,clockwise,G4202,G4202001
-62002,-16766.2439_0 -16766.2439_1 -16766.2439_2,:-62002_0_0 :-62002_0_1 :-62002_0_2,15.642,clockwise,G4202,G4202001
J158,-15494.1043_0 -15494.1043_1 -15494.1043_2,:J158_0_0 :J158_0_1 :J158_0_2,15.680,downstream,G4202,G4202001
-60274,-13978_0 -13978_1 -13978_2,:-60274_0_0 :-60274_0_1 :-60274_0_2,15.701,downstream,G4202,G4202001
J153,-15494.1445_0 -15494.1445_1 -15494.1445_2,:J153_0_0 :J153_0_1 :J153_0_2,16.012,downstream,G4202,G4202001
J155,-15494.1777_0 -15494.1777_1 -15494.1777_2,:J155_0_0 :J155_0_1 :J155_0_2,16.151,downstream,G4202,G4202001
-60883,-13608_0 -13608_1,:-60883_0_0 :-60883_0_1,16.255,counterclockwise,G4202,G4202001
-34908,-13606_0 -13606_1 -3544_0 -3544_1,:-34908_0_0 :-34908_0_1 :-34908_2_0 :-34908_2_1,16.255,counterclockwise,G4202,G4202001
J112,-13354_0 -13354_1 -13354_2,:J112_0_0 :J112_0_1 :J112_0_2 :J112_0_3,16.350,downstream,G4202,G4202001
-39147,-6976_0 -6976_1 -5260_0 -5260_1 -5260_2,:-39147_0_0 :-39147_0_1 :-39147_2_0 :-39147_2_1 :-39147_2_2,16.515,clockwise,G4202,G4202001
-58846,-12822_0 -12822_1,:-58846_0_0 :-58846_0_1 :-58846_2_0 :-58846_2_1,16.515,clockwise,G4202,G4202001
-41897,-13354.652_0 -13354.652_1 -13354.652_2 -13354.652_3,:-41897_0_0 :-41897_0_1 :-41897_2_0 :-41897_2_1 :-41897_2_2,16.515,downstream,G4202,G4202001
-44347,-9074_0 -9074_1 -14170_0 -14170_1,:-44347_0_0 :-44347_0_1 :-44347_2_0 :-44347_2_1,16.515,clockwise,G4202,G4202001
-41899,-6082_0 -6082_1,:-41899_0_0 :-41899_0_1 :-41899_2_0 :-41899_2_1,16.515,clockwise,G4202,G4202001
-49915,-14172_0 -14172_1 -9076_0 -9076_1,:-49915_0_0 :-49915_0_1 :-49915_2_0 :-49915_2_1,16.515,clockwise,G4202,G4202001
-49031,-8786_0 -8786_1 -11670_0 -11670_1 -11670_2,:-49031_0_0 :-49031_0_1 :-49031_2_0 :-49031_2_1 :-49031_2_2,16.616,upstream,G4202,G4202001
-41901,-6084_0 -6084_1 -6084_2,:-41901_0_0 :-41901_0_1 :-41901_0_2,16.839,downstream,G4202,G4202001
-53202,-15216.52_0 -15216.52_1 -15216.52_2,:-53202_0_0 :-53202_0_1 :-53202_0_2,16.911,upstream,G4202,G4202001
J10,-15216_0 -15216_1 -15216_2 -15216_3,:J10_0_0 :J10_0_1 :J10_0_2 :J10_0_3,16.951,upstream,G4202,G4202001
-53203,-10394_0 -10394_1 -10394_2,:-53203_0_0 :-53203_0_1 :-53203_0_2,16.976,clockwise,G4202,G4202001
-39190,-17448_0 -17448_1 -5108_0 -5108_1 -5108_2,:-39190_0_0 :-39190_0_1 :-39190_2_0 :-39190_2_1 :-39190_2_2,17.283,upstream,G4202,G4202001
-39188,-9632_0 -9632_1 -9632_2,:-39188_0_0 :-39188_0_1 :-39188_0_2,17.380,upstream,G4202,G4202001
-52170,-12328_0 -12328_1,:-52170_0_0 :-52170_0_1,17.432,clockwise,G4202,G4202001
J118,-16228_0 -16228_1 -16228_2 -16228_3,:J118_0_0 :J118_0_1 :J118_0_2 :J118_0_3,17.432,clockwise,G4202,G4202001
-28218,-16640.2152_0 -16640.2152_1 -16640.2152_2 -16640.2152_3,:-28218_0_0 :-28218_0_1 :-28218_2_0 :-28218_2_1 :-28218_2_2,17.432,clockwise,G4202,G4202001
-28221,-1416_0 -1416_1,:-28221_0_0 :-28221_0_1 :-28221_2_0 :-28221_2_1,17.432,clockwise,G4202,G4202001
-63455,-14592_0 -14592_1 -16812_0 -16812_1,:-63455_0_0 :-63455_0_1 :-63455_2_0 :-63455_2_1,17.432,clockwise,G4202,G4202001
-52171,-10004_0 -10004_1,:-52171_0_0 :-52171_0_1 :-52171_2_0 :-52171_2_1,17.432,clockwise,G4202,G4202001
-59878,-16810_0 -16810_1 -14590_0 -14590_1,:-59878_0_0 :-59878_0_1 :-59878_2_0 :-59878_2_1,17.432,clockwise,G4202,G4202001
J119,-16282_0 -16282_1 -16282_2,:J119_0_0 :J119_0_1 :J119_0_2 :J119_0_3,18.021,clockwise,G4202,G4202001
-56931,-16282.1049_0 -16282.1049_1 -16282.1049_2 -16282.1049_3,:-56931_0_0 :-56931_0_1 :-56931_2_0 :-56931_2_1 :-56931_2_2,18.164,downstream,G4202,G4202001
-51479,-13204_0 -13204_1,:-51479_0_0 :-51479_0_1 :-51479_2_0 :-51479_2_1,18.164,counterclockwise,G4202,G4202001
-26327,-15200_0 -15200_1,:-26327_0_0 :-26327_0_1,18.164,counterclockwise,G4202,G4202001
-34450,-11980_0 -11980_1,:-34450_0_0 :-34450_0_1 :-34450_2_0 :-34450_2_1,18.164,counterclockwise,G4202,G4202001
-34464,-3426_0 -3426_1 -9694_0 -9694_1,:-34464_0_0 :-34464_0_1 :-34464_2_0 :-34464_2_1,18.164,counterclockwise,G4202,G4202001
-34452,-9692_0 -9692_1 -3424_0 -3424_1,:-34452_0_0 :-34452_0_1 :-34452_2_0 :-34452_2_1,18.164,counterclockwise,G4202,G4202001
-28228,-15568_0 -15568_1 -1418_0 -1418_1 -1418_2,:-28228_0_0 :-28228_0_1 :-28228_2_0 :-28228_2_1 :-28228_2_2,18.164,counterclockwise,G4202,G4202001
-54293,-11982_0 -11982_1 -11982_2,:-54293_0_0 :-54293_0_1 :-54293_0_2,18.438,downstream,G4202,G4202001
-52196,-16228.95_0 -16228.95_1 -16228.95_2,:-52196_0_0 :-52196_0_1 :-52196_0_2,18.500,clockwise,G4202,G4202001
-54294,-10792_0 -10792_1 -10792_2,:-54294_0_0 :-54294_0_1 :-54294_0_2,18.544,downstream,G4202,G4202001
-52197,-10018_0 -10018_1 -10018_2,:-52197_0_0 :-52197_0_1 :-52197_0_2,18.548,downstream,G4202,G4202001
J9,-15574_0 -15574_1 -15574_2,:J9_0_0 :J9_0_1 :J9_0_2 :J9_0_3,18.764,downstream,G4202,G4202001
-62219,-14082_0 -14082_1,:-62219_0_0 :-62219_0_1 :-62219_2_0 :-62219_2_1,18.853,clockwise,G4202,G4202001
-62218,-15574.220_0 -15574.220_1 -15574.220_2 -15574.220_3,:-62218_0_0 :-62218_0_1 :-62218_2_0 :-62218_2_1 :-62218_2_2,18.853,downstream,G4202,G4202001
-66616,-16024_0 -16024_1,:-66616_0_0 :-66616_0_1,18.853,clockwise,G4202,G4202001
-26328,-836_0 -836_1,:-26328_0_0 :-26328_0_1 :-26328_2_0 :-26328_2_1,18.994,counterclockwise,G4202,G4202001
-39585,-5262_0 -5262_1,:-39585_0_0 :-39585_0_1 :-39585_2_0 :-39585_2_1,18.994,counterclockwise,G4202,G4202001
-39575,-7818.3365_0 -7818.3365_1 -7818.3365_2 -7818.3365_3,:-39575_0_0 :-39575_0_1 :-39575_2_0 :-39575_2_1 :-39575_2_2,18.994,counterclockwise,G4202,G4202001
-34502,-3442_0 -3442_1,:-34502_0_0 :-34502_0_1,18.994,counterclockwise,G4202,G4202001
-34501,-3440_0 -3440_1 -12312_0 -12312_1,:-34501_0_0 :-34501_0_1 :-34501_2_0 :-34501_2_1,18.994,counterclockwise,G4202,G4202001
-35686,-6988_0 -6988_1 -12712_0 -12712_1 -12712_2,:-35686_0_0 :-35686_0_1 :-35686_2_0 :-35686_2_1 :-35686_2_2,18.994,downstream,G4202,G4202001
-44395,-12310_0 -12310_1 -14428_0 -14428_1,:-44395_0_0 :-44395_0_1 :-44395_2_0 :-44395_2_1,18.994,counterclockwise,G4202,G4202001
9868917875,-4000000417_0 -4000000417_1,:9868917875_0_0 :9868917875_0_1,19.180,upstream,S81,S0081001
-25795,-14084_0 -14084_1 -14084_2,:-25795_0_0 :-25795_0_1 :-25795_0_2,19.460,downstream,G4202,G4202001
9868917855,-4000000427_0 -4000000427_1,:9868917855_0_0 :9868917855_0_1,19.576,upstream,S81,S0081001
10554772717,-4000000422_0 -4000000422_1,:10554772717_0_0 :10554772717_0_1,19.662,upstream,S81,S0081001
-33604,-16752_0 -16752_1,:-33604_0_0 :-33604_0_1,19.903,clockwise,G4202,G4202001
-41036,-12316_0 -12316_1 -12316_2 -17390_0 -17390_1 -17390_2,:-41036_0_0 :-41036_0_1 :-41036_0_2 :-41036_3_0 :-41036_3_1 :-41036_3_2,20.279,upstream,G4202,G4202001
