id,report_id,类型,开始时间,结束时间,发生地点,车道方向,占用车道情况,所在高速公路,伤亡情况,管控措施,上下行,junction_id,edge_id,inc_lanes,int_lanes,管控开始时间,管控结束时间,管控收费站,管控范围,详细信息,匹配地点
707,07250450,流量激增,2025-07-25 04:50:00,2025-07-25 05:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
708,07250600,流量激增,2025-07-25 06:00:00,2025-07-25 06:10:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
709,07251720,流量激增,2025-07-25 17:20:00,2025-07-25 17:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
710,07281655,流量激增,2025-07-28 16:55:00,2025-07-28 17:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
711,07281715,流量激增,2025-07-28 17:15:00,2025-07-28 17:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
712,07291745,流量激增,2025-07-29 17:45:00,2025-07-29 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
713,07301750,流量激增,2025-07-30 17:50:00,2025-07-30 18:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
714,07301815,流量激增,2025-07-30 18:15:00,2025-07-30 18:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
715,07311810,流量激增,2025-07-31 18:10:00,2025-07-31 18:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
716,08011730,流量激增,2025-08-01 17:30:00,2025-08-01 17:50:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
717,08011825,流量激增,2025-08-01 18:25:00,2025-08-01 18:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
718,08041745,流量激增,2025-08-04 17:45:00,2025-08-04 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
719,08051745,流量激增,2025-08-05 17:45:00,2025-08-05 18:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
720,08061745,流量激增,2025-08-06 17:45:00,2025-08-06 18:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
721,08061825,流量激增,2025-08-06 18:25:00,2025-08-06 18:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
722,08081730,流量激增,2025-08-08 17:30:00,2025-08-08 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
723,08081800,流量激增,2025-08-08 18:00:00,2025-08-08 18:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
724,08111725,流量激增,2025-08-11 17:25:00,2025-08-11 17:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
725,08121735,流量激增,2025-08-12 17:35:00,2025-08-12 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
726,08131810,流量激增,2025-08-13 18:10:00,2025-08-13 18:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
727,08181715,流量激增,2025-08-18 17:15:00,2025-08-18 17:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
728,08181825,流量激增,2025-08-18 18:25:00,2025-08-18 18:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
729,08191730,流量激增,2025-08-19 17:30:00,2025-08-19 17:40:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
730,08191800,流量激增,2025-08-19 18:00:00,2025-08-19 18:10:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
731,08200105,流量激增,2025-08-20 01:05:00,2025-08-20 01:15:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
732,08200205,流量激增,2025-08-20 02:05:00,2025-08-20 02:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
733,08200420,流量激增,2025-08-20 04:20:00,2025-08-20 04:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
734,08200815,流量激增,2025-08-20 08:15:00,2025-08-20 08:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
735,08200920,流量激增,2025-08-20 09:20:00,2025-08-20 09:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
736,08201210,流量激增,2025-08-20 12:10:00,2025-08-20 12:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
737,08201720,流量激增,2025-08-20 17:20:00,2025-08-20 17:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
738,08201745,流量激增,2025-08-20 17:45:00,2025-08-20 17:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
739,08202020,流量激增,2025-08-20 20:20:00,2025-08-20 20:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
740,08202125,流量激增,2025-08-20 21:25:00,2025-08-20 21:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
741,08202300,流量激增,2025-08-20 23:00:00,2025-08-20 23:10:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
742,08210510,流量激增,2025-08-21 05:10:00,2025-08-21 05:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
743,08211110,流量激增,2025-08-21 11:10:00,2025-08-21 11:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
744,08211225,流量激增,2025-08-21 12:25:00,2025-08-21 12:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
745,08211245,流量激增,2025-08-21 12:45:00,2025-08-21 13:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
746,08211650,流量激增,2025-08-21 16:50:00,2025-08-21 17:10:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
747,08212045,流量激增,2025-08-21 20:45:00,2025-08-21 20:55:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
748,08212120,流量激增,2025-08-21 21:20:00,2025-08-21 21:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
749,08221720,流量激增,2025-08-22 17:20:00,2025-08-22 17:40:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
750,08221815,流量激增,2025-08-22 18:15:00,2025-08-22 18:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
751,08231100,流量激增,2025-08-23 11:00:00,2025-08-23 11:10:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
752,08251740,流量激增,2025-08-25 17:40:00,2025-08-25 18:05:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
753,08251910,流量激增,2025-08-25 19:10:00,2025-08-25 19:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
754,08261720,流量激增,2025-08-26 17:20:00,2025-08-26 17:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
755,08261940,流量激增,2025-08-26 19:40:00,2025-08-26 19:50:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
756,08271650,流量激增,2025-08-27 16:50:00,2025-08-27 17:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
757,08271710,流量激增,2025-08-27 17:10:00,2025-08-27 17:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
758,08271730,流量激增,2025-08-27 17:30:00,2025-08-27 17:40:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
759,08281720,流量激增,2025-08-28 17:20:00,2025-08-28 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
760,08281950,流量激增,2025-08-28 19:50:00,2025-08-28 20:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
761,08291735,流量激增,2025-08-29 17:35:00,2025-08-29 17:45:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
762,08291915,流量激增,2025-08-29 19:15:00,2025-08-29 19:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
763,09031715,流量激增,2025-09-03 17:15:00,2025-09-03 17:40:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
764,09041715,流量激增,2025-09-04 17:15:00,2025-09-04 17:30:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
765,09051550,流量激增,2025-09-05 15:50:00,2025-09-05 16:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
766,09051715,流量激增,2025-09-05 17:15:00,2025-09-05 17:25:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
767,09051810,流量激增,2025-09-05 18:10:00,2025-09-05 18:20:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
768,09051850,流量激增,2025-09-05 18:50:00,2025-09-05 19:00:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
769,09071625,流量激增,2025-09-07 16:25:00,2025-09-07 16:35:00,G42015100100701010,机场A入口,,G4202成都一绕高速,,,内环,,-9306,,,,,,,,
770,06111815,流量激增,2025-06-11 18:15:00,2025-06-11 18:25:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
771,06131745,流量激增,2025-06-13 17:45:00,2025-06-13 18:00:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
772,06171740,流量激增,2025-06-17 17:40:00,2025-06-17 17:55:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
773,06181740,流量激增,2025-06-18 17:40:00,2025-06-18 17:50:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
774,06191725,流量激增,2025-06-19 17:25:00,2025-06-19 17:45:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
775,06231740,流量激增,2025-06-23 17:40:00,2025-06-23 17:50:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
776,06251735,流量激增,2025-06-25 17:35:00,2025-06-25 17:45:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
777,06261745,流量激增,2025-06-26 17:45:00,2025-06-26 18:00:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
778,06271705,流量激增,2025-06-27 17:05:00,2025-06-27 17:25:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
779,06300735,流量激增,2025-06-30 07:35:00,2025-06-30 07:45:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
780,07010735,流量激增,2025-07-01 07:35:00,2025-07-01 07:50:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
781,07011710,流量激增,2025-07-01 17:10:00,2025-07-01 17:25:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
782,07011810,流量激增,2025-07-01 18:10:00,2025-07-01 18:30:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
783,07020740,流量激增,2025-07-02 07:40:00,2025-07-02 07:50:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
784,07041725,流量激增,2025-07-04 17:25:00,2025-07-04 17:35:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
785,07101830,流量激增,2025-07-10 18:30:00,2025-07-10 18:40:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
786,07111750,流量激增,2025-07-11 17:50:00,2025-07-11 18:05:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
787,07141730,流量激增,2025-07-14 17:30:00,2025-07-14 17:45:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
788,07171745,流量激增,2025-07-17 17:45:00,2025-07-17 17:55:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
789,07211820,流量激增,2025-07-21 18:20:00,2025-07-21 18:30:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
790,07281705,流量激增,2025-07-28 17:05:00,2025-07-28 17:20:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
791,07291735,流量激增,2025-07-29 17:35:00,2025-07-29 17:55:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
792,07311840,流量激增,2025-07-31 18:40:00,2025-07-31 18:50:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
793,08011725,流量激增,2025-08-01 17:25:00,2025-08-01 17:45:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
794,08051745,流量激增,2025-08-05 17:45:00,2025-08-05 17:55:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
795,08061750,流量激增,2025-08-06 17:50:00,2025-08-06 18:05:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
796,08081730,流量激增,2025-08-08 17:30:00,2025-08-08 17:40:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
797,08111725,流量激增,2025-08-11 17:25:00,2025-08-11 17:35:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
798,08141730,流量激增,2025-08-14 17:30:00,2025-08-14 17:40:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
799,08181715,流量激增,2025-08-18 17:15:00,2025-08-18 17:25:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
800,08201735,流量激增,2025-08-20 17:35:00,2025-08-20 18:05:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
801,08201835,流量激增,2025-08-20 18:35:00,2025-08-20 18:45:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
802,08251740,流量激增,2025-08-25 17:40:00,2025-08-25 17:50:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
803,08281720,流量激增,2025-08-28 17:20:00,2025-08-28 17:40:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
804,08291735,流量激增,2025-08-29 17:35:00,2025-08-29 17:45:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
805,09031715,流量激增,2025-09-03 17:15:00,2025-09-03 17:35:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
806,09041715,流量激增,2025-09-04 17:15:00,2025-09-04 17:25:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
807,09051805,流量激增,2025-09-05 18:05:00,2025-09-05 18:15:00,G42015100100702010,机场B出口,,G4202成都一绕高速,,,内环,,-9840.169,,,,,,,,
808,07110430,流量激增,2025-07-11 04:30:00,2025-07-11 04:45:00,G42015100100702020,机场D出口,,G4202成都一绕高速,,,外环,,-3366,,,,,,,,
809,07110455,流量激增,2025-07-11 04:55:00,2025-07-11 05:05:00,G42015100100702020,机场D出口,,G4202成都一绕高速,,,外环,,-3366,,,,,,,,
810,09051720,流量激增,2025-09-05 17:20:00,2025-09-05 17:30:00,G42015100100702020,机场D出口,,G4202成都一绕高速,,,外环,,-3366,,,,,,,,
811,06110705,流量激增,2025-06-11 07:05:00,2025-06-11 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
812,06120705,流量激增,2025-06-12 07:05:00,2025-06-12 07:30:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
813,06160705,流量激增,2025-06-16 07:05:00,2025-06-16 07:15:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
814,06230655,流量激增,2025-06-23 06:55:00,2025-06-23 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
815,06240705,流量激增,2025-06-24 07:05:00,2025-06-24 07:20:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
816,06250705,流量激增,2025-06-25 07:05:00,2025-06-25 07:20:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
817,06270710,流量激增,2025-06-27 07:10:00,2025-06-27 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
818,07010710,流量激增,2025-07-01 07:10:00,2025-07-01 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
819,07020805,流量激增,2025-07-02 08:05:00,2025-07-02 08:15:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
820,07040710,流量激增,2025-07-04 07:10:00,2025-07-04 07:20:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
821,07040735,流量激增,2025-07-04 07:35:00,2025-07-04 07:45:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
822,07040800,流量激增,2025-07-04 08:00:00,2025-07-04 08:15:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
823,07070700,流量激增,2025-07-07 07:00:00,2025-07-07 07:10:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
824,07100705,流量激增,2025-07-10 07:05:00,2025-07-10 07:15:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
825,07110705,流量激增,2025-07-11 07:05:00,2025-07-11 07:15:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
826,07160700,流量激增,2025-07-16 07:00:00,2025-07-16 07:20:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
827,07230710,流量激增,2025-07-23 07:10:00,2025-07-23 07:20:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
828,07240710,流量激增,2025-07-24 07:10:00,2025-07-24 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
829,07250815,流量激增,2025-07-25 08:15:00,2025-07-25 08:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
830,07300705,流量激增,2025-07-30 07:05:00,2025-07-30 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
831,07300750,流量激增,2025-07-30 07:50:00,2025-07-30 08:00:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
832,08040710,流量激增,2025-08-04 07:10:00,2025-08-04 07:30:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
833,08070720,流量激增,2025-08-07 07:20:00,2025-08-07 07:30:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
834,08080730,流量激增,2025-08-08 07:30:00,2025-08-08 07:40:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
835,08150830,流量激增,2025-08-15 08:30:00,2025-08-15 08:40:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
836,08180710,流量激增,2025-08-18 07:10:00,2025-08-18 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
837,08190740,流量激增,2025-08-19 07:40:00,2025-08-19 07:50:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
838,08250715,流量激增,2025-08-25 07:15:00,2025-08-25 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
839,08260715,流量激增,2025-08-26 07:15:00,2025-08-26 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
840,08260745,流量激增,2025-08-26 07:45:00,2025-08-26 07:55:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
841,08260815,流量激增,2025-08-26 08:15:00,2025-08-26 08:30:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
842,08270705,流量激增,2025-08-27 07:05:00,2025-08-27 07:15:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
843,08290710,流量激增,2025-08-29 07:10:00,2025-08-29 07:20:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
844,09020705,流量激增,2025-09-02 07:05:00,2025-09-02 07:25:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
845,09050710,流量激增,2025-09-05 07:10:00,2025-09-05 07:20:00,G42015100100801010,成都A入口,,G4202成都一绕高速,,,内环,,-4708,,,,,,,,
846,07280730,流量激增,2025-07-28 07:30:00,2025-07-28 07:40:00,G42015100100801020,龙泉C入口,,G4202成都一绕高速,,,外环,,-13292,,,,,,,,
847,06120820,流量激增,2025-06-12 08:20:00,2025-06-12 08:30:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
848,06131735,流量激增,2025-06-13 17:35:00,2025-06-13 17:45:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
849,06161735,流量激增,2025-06-16 17:35:00,2025-06-16 17:45:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
850,06181705,流量激增,2025-06-18 17:05:00,2025-06-18 17:20:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
851,06181740,流量激增,2025-06-18 17:40:00,2025-06-18 17:50:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
852,06190925,流量激增,2025-06-19 09:25:00,2025-06-19 09:35:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
853,06191035,流量激增,2025-06-19 10:35:00,2025-06-19 10:45:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
854,06191345,流量激增,2025-06-19 13:45:00,2025-06-19 14:00:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
855,06191650,流量激增,2025-06-19 16:50:00,2025-06-19 17:00:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
856,06200830,流量激增,2025-06-20 08:30:00,2025-06-20 08:40:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
857,06201705,流量激增,2025-06-20 17:05:00,2025-06-20 17:15:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
858,06211040,流量激增,2025-06-21 10:40:00,2025-06-21 10:50:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
859,06211130,流量激增,2025-06-21 11:30:00,2025-06-21 11:40:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
860,06211400,流量激增,2025-06-21 14:00:00,2025-06-21 14:10:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
861,06211630,流量激增,2025-06-21 16:30:00,2025-06-21 16:45:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
862,06211835,流量激增,2025-06-21 18:35:00,2025-06-21 18:45:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
863,06221030,流量激增,2025-06-22 10:30:00,2025-06-22 10:40:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
864,06221340,流量激增,2025-06-22 13:40:00,2025-06-22 13:50:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
865,06221650,流量激增,2025-06-22 16:50:00,2025-06-22 17:00:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
866,06221830,流量激增,2025-06-22 18:30:00,2025-06-22 18:40:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
867,06231705,流量激增,2025-06-23 17:05:00,2025-06-23 17:25:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
868,06251650,流量激增,2025-06-25 16:50:00,2025-06-25 17:15:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
869,06260850,流量激增,2025-06-26 08:50:00,2025-06-26 09:05:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
870,06261700,流量激增,2025-06-26 17:00:00,2025-06-26 17:20:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
871,06271710,流量激增,2025-06-27 17:10:00,2025-06-27 17:25:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
872,06281055,流量激增,2025-06-28 10:55:00,2025-06-28 11:05:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
873,06281355,流量激增,2025-06-28 13:55:00,2025-06-28 14:05:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
874,06281735,流量激增,2025-06-28 17:35:00,2025-06-28 17:45:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
875,06291745,流量激增,2025-06-29 17:45:00,2025-06-29 17:55:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
876,06301715,流量激增,2025-06-30 17:15:00,2025-06-30 17:30:00,G42015100100802010,成都B出口,,G4202成都一绕高速,,,内环,,-2772,,,,,,,,
