id,report_id,类型,开始时间,结束时间,发生地点,车道方向,占用车道情况,所在高速公路,伤亡情况,管控措施,上下行,junction_id,edge_id,inc_lanes,int_lanes,管控开始时间,管控结束时间,管控收费站,管控范围,详细信息,匹配地点
191,17324,交通事故,2025-10-01 00:16:42,2025-10-01 00:25:42,1774.0,贵州至纳溪方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,双向,-25639|9540576128,-3000000183,-3684_0 -3684_1 -3684_2,:-25639_0_0 :-25639_0_1 :-25639_0_2,,,,,"【交通事故首报】2025/10/1 0:16:42,接李英报：厦蓉高速纳黔段贵州至纳溪方向K1774+000发生一起2辆小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
192,17325,交通事故,2025-10-01 00:21:06,2025-10-01 00:47:54,1786.0,贵州至纳溪方向,"第三车道,第二车道",G76厦蓉高速（纳黔段）,暂无人员伤亡,,双向,-32512|-38635,,-2706_0 -2706_1,:-32512_0_0 :-32512_0_1,,,,,"【交通事故首报】2025/10/1 0:21:06,接李英报：厦蓉高速纳黔段贵州至纳溪方向K1786+000发生一起2起追尾事故事故，占用第三车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
193,17331,交通事故,2025-10-01 01:13:39,2025-10-01 02:51:34,1808.0,纳溪至贵州方向,"第一车道,第二车道",G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,5744988501,-2000000259,-2000000416_0 -2000000416_1,:5744988501_0_0 :5744988501_0_1,,,,,"【交通事故首报】2025/10/1 1:13:39,接李英报：厦蓉高速纳黔段纳溪至贵州方向K1808+000发生一起2辆小车发生自燃事故，占用第一车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维,消防,急救到场处置,该事件为未达4级事件，后续在跟进中。",
194,17346,交通事故,2025-10-01 03:44:26,2025-10-01 07:56:18,1946.5,成都至雅安方向,"第一车道,第二车道",G5京昆高速（成雅段）,受伤2人,,上行,-27953,-9518,-1320_0 -1320_1,:-27953_0_0 :-27953_0_1,,,,,"【交通事故首报】2025/10/1 3:44:26,接颜翠报：京昆高速成雅段成都至雅安方向K1946+500发生一起三小车事故事故，占用第一车道,第二车道，目前造成0死亡2受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
195,17357,交通事故,2025-10-01 06:36:44,2025-10-01 07:59:28,1918.757,成都至雅安方向,应急车道,G5京昆高速（成雅段）,受伤1人,,上行,-25537,-5980,-610_0 -610_1,:-25537_0_0 :-25537_0_1,,,,,"【交通事故首报】2025/10/1 6:36:44,接沈雁飞报：京昆高速成雅段成都至雅安方向K1918+757发生一起三车事故事故，占用应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
196,17358,交通事故,2025-10-01 06:38:40,2025-10-01 07:43:45,1844.3,成都至雅安方向,"第三车道,应急车道",G5京昆高速（成雅段）,受伤1人,,上行,-54774,-9756,,,,,,,"【交通事故首报】2025/10/1 6:38:40,接沈雁飞报：京昆高速成雅段成都至雅安方向K1844+300发生一起三车事故事故，占用第三车道,应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
197,17359,交通事故,2025-10-01 06:36:22,2025-10-01 07:06:22,1529.0,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-69244,-4866,-17234#0_0 -17234#0_1 -17236#0_0 -17236#0_1,:-69244_0_0 :-69244_0_1 :-69244_2_0 :-69244_2_1,,,,,"【交通事故首报】2025/10/1 6:36:22,接12122车主报：G5京昆高速广元段（广元至绵阳方向），1529公里处四辆小车追尾，无人员受伤，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
198,17366,交通阻塞,2025-10-01 07:48:13,2025-10-01 08:15:01,1675.0,绵阳至广元方向,,G5京昆高速（绵广段）,,因主线车流量大，现绵阳至广元方向主线车辆分流至绵阳站出站。,上行,-30177,-16050,-10690_0,:-30177_0_0,2025-10-01 07:48:00,2025-10-01 08:15:00,,,"【交通阻塞首报】2025/10/1 7:48:13,接任良秀报：京昆高速绵广段绵阳至广元方向K1675+000处发生一起高速交警通知非事故非施工抢险原因交通管制，因主线车流量大，现绵阳至广元方向主线车辆分流至绵阳站出站。已通知高速交警,执法,路维察看原因并进行疏导。",
199,17370,交通事故,2025-10-01 08:33:04,2025-10-01 08:46:16,1854.0,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,-39203,-1772,-5118_0 -5118_1,:-39203_0_0 :-39203_0_1,,,,,"【交通事故首报】2025/10/1 8:33:04,接李英报：厦蓉高速纳黔段纳溪至贵州方向K1854+000发生一起2小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
200,17371,交通事故,2025-10-01 08:37:26,2025-10-01 08:44:34,1857.0,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,三轴及三轴以上货车（鲜活车除外），大件车、危化品车管制,上行,-39203,-1772,-5118_0 -5118_1,:-39203_0_0 :-39203_0_1,2025-10-01 08:00:00,,"552,551,550",,"【交通事故首报】2025/10/1 8:37:26,接李英报：厦蓉高速纳黔段纳溪至贵州方向K1857+000发生一起3小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置三轴及三轴以上货车（鲜活车除外），大件车、危化品车管制,该事件为未达4级事件。",
201,17383,车辆故障,2025-10-01 10:23:35,2025-10-01 10:35:35,1800.0,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,12539591439,-9132,-2000000432_0 -2000000432_1,:12539591439_0_0 :12539591439_0_1,,,,,"【车辆故障首报】2025/10/1 10:23:35,接钟瑾仪报：厦蓉高速纳黔段纳溪至贵州方向K1800+000发生一起车辆故障事件。经现场勘察，该车辆为运营客车,所属毕节交运集团客运有限公司,运营路线:毕节至泸州,核载人数:9,实载人数:9,该事件为未达4级事件",
202,17392,交通事故,2025-10-01 11:27:25,2025-10-01 11:53:25,2426.1,攀枝花至西昌方向,第一车道,G5京昆高速（西攀段）,暂无人员伤亡,,下行,2390046864,,-4000000079_0 -4000000079_1,:2390046864_0_0 :2390046864_0_1,,,,,"【交通事故首报】2025/10/1 11:27:25,接冯全俊报：京昆高速西攀段攀枝花至西昌方向徐家梁子隧道，K2426+100发生一起两车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
203,17395,交通事故,2025-10-01 11:54:33,2025-10-01 12:35:25,1550.0,绵阳至广元方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-43583,-11078,-7612_0 -7612_1,:-43583_0_0 :-43583_0_1,,,,,"【交通事故首报】2025/10/1 11:54:33,接高速公安通知：京昆高速绵广段绵阳至广元方向K1550+000发生一起两辆小车追尾事故，占用超车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
204,17398,交通事故,2025-10-01 12:39:37,2025-10-01 13:03:54,1582.0,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-56969,-16616,-11994_0 -11994_1,:-56969_0_0 :-56969_0_1,,,,,"【交通事故首报】2025/10/1 12:39:37,接何勇报：京昆高速绵广段广元至绵阳方向K1582+000发生一起4辆小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
205,17402,交通事故,2025-10-01 13:16:20,2025-10-01 14:12:25,1558.493,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-51354,-2046,-9864_0 -9864_1,:-51354_0_0 :-51354_0_1,,,,,"【交通事故首报】2025/10/1 13:16:20,接何勇报：京昆高速绵广段广元至绵阳方向K1558+493发生一起多辆小车追尾事故。事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
206,17409,交通事故,2025-10-01 14:34:28,2025-10-01 14:44:54,1566.793,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-38174,,-9260_0 -9260_1,:-38174_0_0 :-38174_0_1,,,,,"【交通事故首报】2025/10/1 14:34:28,接何勇报：京昆高速绵广段广元至绵阳方向K1566+793发生一起两车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
207,17410,交通事故,2025-10-01 14:56:05,2025-10-01 16:05:28,1535.0,绵阳至广元方向,应急车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-49744,-9040,-14180_0,:-49744_0_0,,,,,"【交通事故首报】2025/10/1 14:56:05,接袁素红报：京昆高速绵广段绵阳至广元方向K1535+000发生一起两辆小车追尾事故，占用应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
208,17423,交通事故,2025-10-01 18:18:49,2025-10-01 18:25:04,1844.0,贵州至纳溪方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,双向,-54774|-51670,-9756|-2000000248,,,,,,,"【交通事故首报】2025/10/1 18:18:49,接王英报：厦蓉高速纳黔段贵州至纳溪方向K1844+000发生一起2小车事故事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
209,17430,交通事故,2025-10-01 20:25:46,2025-10-01 20:28:36,1785.0,贵州至纳溪方向,"匝道,应急车道",G76厦蓉高速（纳黔段）,暂无人员伤亡,,双向,-32512|-38635,,-2706_0 -2706_1,:-32512_0_0 :-32512_0_1,,,,,"【交通事故首报】2025/10/1 20:25:46,接王英报：厦蓉高速纳黔段贵州至纳溪方向K1785+000发生一起2小车追尾事故，占用匝道,应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
210,17450,交通事故,2025-10-02 06:05:31,2025-10-02 07:01:44,1563.23,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-62495,,-16412_0 -16412_1,:-62495_0_0 :-62495_1_0 :-62495_1_1,,,,,"【交通事故首报】2025/10/2 6:05:31,接罗海燕报：京昆高速绵广段广元至绵阳方向K1563+230发生一起小车掉边沟事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
211,17455,交通事故,2025-10-02 08:45:49,2025-10-02 09:30:04,1534.0,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-58102,-12460,-12460_0 -12460_1,:-58102_0_0 :-58102_0_1,,,,,"【交通事故首报】2025/10/2 8:45:49,接外线报：京昆高速绵广段广元至绵阳方向K1534+000发生一起一辆小货车追尾小车事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
212,17456,交通事故,2025-10-02 08:53:02,2025-10-02 09:36:26,1691.0,成都至绵阳方向,第一车道,G5京昆高速（成绵段）,暂无人员伤亡,,上行,-36904,,-8062_0 -8062_1,:-36904_0_0 :-36904_0_1,2025-10-02 09:27:00,,214,,"【交通事故首报】2025/10/2 8:53:02,接代宇森报：京昆高速成绵段成都至绵阳方向K1691+000发生一起五小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,路维到场处置,该事件为未达4级事件。",
213,17459,交通事故,2025-10-02 10:15:43,2025-10-02 10:28:12,1854.179,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,-39203,-1772,-5118_0 -5118_1,:-39203_0_0 :-39203_0_1,,,,,"【交通事故首报】2025/10/2 10:15:43,接李小玲报：厦蓉高速纳黔段纳溪至贵州方向K1854+179发生一起两车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
214,17471,交通事故,2025-10-02 14:12:11,2025-10-02 14:42:21,1854.773,纳溪至贵州方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,-39203,-1772,-5118_0 -5118_1,:-39203_0_0 :-39203_0_1,,,,,"【交通事故首报】2025/10/2 14:12:11,接李小玲报：厦蓉高速纳黔段纳溪至贵州方向K1854+773发生一起三车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
215,17478,交通事故,2025-10-02 15:46:46,2025-10-02 17:05:17,1538.1,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-35301,-14588,-14588_0 -14588_1,:-35301_0_0 :-35301_0_1,,,,,"【交通事故首报】2025/10/2 15:46:46,接广元路维报：京昆高速绵广段广元至绵阳方向K1538+100发生一起三辆小车追尾事故，占用第一车道，目前无人员伤亡，一辆小车已开走，其他两辆小车等待拖车，高速交警,执法,路维到场处置中,该事件为未达4级事件。",
216,17588,交通事故,2025-10-04 11:19:00,2025-10-04 11:43:00,1831.8,雅安至成都方向,应急车道,G5京昆高速（成雅段）,受伤1人,,下行,-35765,-15492,-13580_0,:-35765_0_0 :-35765_1_0,,,,,"【交通事故首报】2025/10/4 11:19:00,接王燕报：京昆高速成雅段雅安至成都方向K1831+800发生一起两小车追尾事故，占用应急车道，目前造成0死亡1人轻伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
217,17599,交通事故,2025-10-04 14:24:37,2025-10-04 14:35:14,1559.0,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-26998,-1498,-1016_0 -1016_1,:-26998_0_0 :-26998_0_1,,,,,"【交通事故首报】2025/10/4 14:24:37,接汪燕莎报：京昆高速绵广段广元至绵阳方向K1559+000发生一起两小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
218,17610,交通事故,2025-10-04 16:38:07,2025-10-04 17:20:05,1923.299,成都至雅安方向,应急车道,G5京昆高速（成雅段）,受伤1人,,上行,-43758,-1318,-6784_0,:-43758_0_0 :-43758_1_0,,,,,"【交通事故首报】2025/10/4 16:38:07,接王燕报：京昆高速成雅段成都至雅安方向K1923+299发生一起三辆小车追尾事故，占用应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
219,17614,交通事故,2025-10-04 20:14:13,2025-10-04 20:48:35,1845.359,贵州至纳溪方向,第一车道,G76厦蓉高速（纳黔段）,暂无人员伤亡,接高交通知因处置贵州至泸州方向大石板隧道内三车追尾事故，现护国、江门、黄桷坪站入口关闭,双向,-54774|-37491,-1454|-4544,,,2025-10-04 20:13:00,,"550,551,552",,"【交通事故首报】2025/10/4 20:14:13,接钟琴报：厦蓉高速纳黔段贵州至纳溪方向K1845+359发生一起三车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置，接高交通知因处置贵州至泸州方向大石板隧道内三车追尾事故，现护国、江门、黄桷坪站入口关闭,该事件为未达4级事件。",
220,17702,交通阻塞,2025-10-06 11:29:42,2025-10-06 12:02:10,1675.0,广元至绵阳方向,,G5京昆高速（绵广段）,,绵阳站至江油站入口成都方向封闭。,下行,-44416,-16050,-16050_0 -16050_1,:-44416_0_0 :-44416_0_1,2025-10-06 11:31:00,,"236,243,244,246",,"【交通阻塞首报】2025/10/6 11:29:42,接张欢报：京昆高速绵广段广元至绵阳方向K1675+000处发生一起主线交通中断，目前已阻断，已通知高速交警,执法,路维察看原因并进行疏导。",
221,17729,交通事故,2025-10-06 18:44:32,2025-10-06 19:22:54,1572.0,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,受伤1人,,下行,-27388,-4768,-5096_0 -5812_0,:-27388_0_0 :-27388_1_0,,,,,"【交通事故首报】2025/10/6 18:44:32,接江明芝报：京昆高速绵广段广元至绵阳方向K1572+000发生一起三辆小车追尾事故，占用第一车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
222,17735,交通事故,2025-10-06 19:51:00,2025-10-06 23:10:13,1563.0,绵阳至广元方向,"第一车道,第二车道",G5京昆高速（绵广段）,受伤1人,,上行,-26502,,-4850_0 -4850_1,:-26502_0_0 :-26502_0_1,2025-10-06 20:31:00,,",258,256,255,250,249,247,246,244,243,236",,"【交通事故首报】2025/10/6 19:51:00,接江明芝报：京昆高速绵广段绵阳至广元方向K1563+000发生一起多车追尾事故事故，占用第一车道,第二车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
223,17753,交通事故,2025-10-07 12:39:32,2025-10-07 13:15:10,1788.0,纳溪至贵州方向,"第一车道,第二车道",G76厦蓉高速（纳黔段）,暂无人员伤亡,,上行,-32512,,-2706_0 -2706_1,:-32512_0_0 :-32512_0_1,,,,,"【交通事故首报】2025/10/7 12:39:32,接万燕报：厦蓉高速纳黔段纳溪至贵州方向K1788+000发生一起小车追尾事故，占用第一车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
224,17757,交通事故,2025-10-07 13:35:44,2025-10-07 14:03:53,1583.0,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,下行,-64054,-14814,-14814_0 -14814_1,:-64054_0_0 :-64054_0_1,,,,,"【交通事故首报】2025/10/7 13:35:44,接任良秀报：京昆高速绵广段广元至绵阳方向K1583+000发生一起两辆小车追尾事故，占用第一车道，目前无人员伤亡，广绵向K1683（官垭子隧道）两小车追尾，无人员受伤，占用超车道。已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
225,17760,交通事故,2025-10-07 14:04:18,2025-10-07 14:35:41,1762.0,贵州至纳溪方向,"第一车道,应急车道,第二车道",G76厦蓉高速（纳黔段）,暂无人员伤亡,麻城站、赤水河站、摩尼站入口往泸州方向关闭,双向,3976561455|-37700,-5670|-3000000312,-3000000380_0 -3000000380_1,:3976561455_0_0 :3976561455_0_1,2025-10-07 14:05:00,,"183809,555,183",,"【交通事故首报】2025/10/7 14:04:18,接万燕报：厦蓉高速纳黔段贵州至纳溪方向K1762+000发生一起三车追尾事故，占用第一车道,应急车道,第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置麻城站、赤水河站、摩尼站入口往泸州方向关闭,该事件为未达4级事件。",
226,17766,交通事故,2025-10-07 14:55:26,2025-10-07 15:21:08,1566.0,绵阳至广元方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-26502,,-4850_0 -4850_1,:-26502_0_0 :-26502_0_1,,,,,"【交通事故首报】2025/10/7 14:55:26,接任良秀报：京昆高速绵广段绵阳至广元方向K1566+000发生一起三辆小车追尾事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
227,17816,交通事故,2025-10-08 11:47:08,2025-10-08 12:04:13,1921.0,成都至雅安方向,第一车道,G5京昆高速（成雅段）,受伤1人,,上行,-25537,-5980,-610_0 -610_1,:-25537_0_0 :-25537_0_1,,,,,"【交通事故首报】2025/10/8 11:47:08,接王燕报：京昆高速成雅段成都至雅安方向K1921+000发生一起两小车追尾事故，占用第一车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
228,17818,交通事故,2025-10-08 12:28:41,2025-10-08 12:39:13,1826.6,雅安至成都方向,应急车道,G5京昆高速（成雅段）,受伤1人,,下行,-38626,-4902,-4902_0 -4902_1 -4902_2,:-38626_0_0 :-38626_0_1 :-38626_0_2,,,,,"【交通事故首报】2025/10/8 12:28:41,接王燕报：京昆高速成雅段雅安至成都方向K1826+600发生一起三车追尾事故，占用应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置,该事件为未达4级事件。",
229,17822,车辆故障,2025-10-08 14:45:09,2025-10-08 15:58:54,1810.772,贵州至纳溪方向,,G76厦蓉高速（纳黔段）,,,双向,-46429|J95,-12788,-10274_0 -10274_1 -10274_2,:-46429_0_0 :-46429_0_1 :-46429_0_2,,,,,"【车辆故障首报】2025/10/8 14:45:09,接罗晓彤报：厦蓉高速纳黔段贵州至纳溪方向K1810+772发生一起车辆故障事件，占用应急车道及部分主车道。经现场勘察，该车辆为运营客车,所属无,运营路线:无,核载人数:未核实,实载人数:未核实,该事件为未达4级事件",
230,17828,交通事故,2025-10-08 18:09:11,2025-10-08 18:50:55,1607.0,绵阳至广元方向,"第一车道,应急车道",G5京昆高速（绵广段）,暂无人员伤亡,因处置绵广向K1607交通事故，现江油站至小溪坝站入口广元方向封闭。,上行,-53415,-1062,-10476_0 -10476_1,:-53415_0_0 :-53415_0_1,2025-10-08 18:10:00,,"246,247,249,250",,"【交通事故首报】2025/10/8 18:09:11,接任良秀报：京昆高速绵广段绵阳至广元方向K1607+000发生一起两起小车追尾事故，占用第一车道,应急车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置因处置绵广向K1607交通事故，现江油站至小溪坝站入口广元方向封闭。该事件为未达4级事件。",
231,17829,交通事故,2025-10-08 18:35:18,2025-10-08 18:59:17,1637.0,广元至绵阳方向,第二车道,G5京昆高速（绵广段）,受伤1人,,下行,-61940,-14868,-13948_0 -13948_1,:-61940_0_0 :-61940_0_1,,,,,"【交通事故首报】2025/10/8 18:35:18,接任良秀报：京昆高速绵广段广元至绵阳方向K1637+000发生一起两小车追尾事故，占用第二车道，目前造成0死亡1受伤，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
232,17832,交通事故,2025-10-08 23:54:54,2025-10-09 00:33:38,1813.0,成都至雅安方向,"第三车道,应急车道",G5京昆高速（成雅段）,受伤1人,,上行,-36224,-2000000030,-4038_0 -4038_1 -4038_2,:-36224_0_0 :-36224_0_1 :-36224_0_2,,,,,"【交通事故首报】2025/10/8 23:54:54,接王燕报：京昆高速成雅段成都至雅安方向K1813+000发生一起2车追尾事故，占用第三车道,应急车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,消防,急救到场处置,该事件为未达4级事件。",
233,17835,车辆故障,2025-10-09 07:32:31,2025-10-09 08:15:19,1684.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-32643,,-2750_0 -2750_1,:-32643_0_0 :-32643_0_1,,,,,"【车辆故障首报】2025/10/9 7:32:31,接任良秀报：京昆高速绵广段广元至绵阳方向K1684+000发生一起车辆故障事件。经现场勘察，该车辆为二轴危化品车,所属无,装载货物:乙炔,该事件为未达4级事件",
234,17838,交通事故,2025-10-09 10:45:15,2025-10-09 12:58:27,1777.0,纳溪至贵州方向,"第一车道,第二车道",G76厦蓉高速（纳黔段）,受伤1人,叙永站入口往贵州方向关闭,上行,-53295,-12928,-10424_0 -10424_1,:-53295_0_0 :-53295_0_1,2025-10-09 10:45:00,,553,,"【交通事故首报】2025/10/9 10:45:15,接曾永宽报：厦蓉高速纳黔段纳溪至贵州方向K1777+000发生一起小车追尾货车事故，占用第一车道,第二车道，目前造成0死亡1受伤，已通知高速交警,执法,路维,急救到场处置叙永站入口往贵州方向关闭,该事件为未达4级事件。",
235,17845,交通事故,2025-10-10 04:17:17,2025-10-10 05:59:34,1559.87,绵阳至广元方向,第二车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-28279,-16412,-9930_0 -9930_1,:-28279_0_0 :-28279_0_1,,,,,"【交通事故首报】2025/10/10 4:17:17,接罗海燕报：京昆高速绵广段绵阳至广元方向K1559+870发生一起货车单车事故事故，占用第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
236,17864,交通管制,2025-10-11 07:21:51,2025-10-11 09:42:41,1685.63,绵阳至广元方向,,G5京昆高速（绵广段）,,因暴雨天气，现绵阳南站至二郎庙站入口广元方向封闭,上行,-29722,-16326,-1848_0 -5554_0 -5554_1,:-29722_0_0 :-29722_1_0 :-29722_1_1,2025-10-11 07:24:00,,"255,250,247,246,243,225,256",绵阳南站 到 二郎庙站,"【交通管制首报】2025/10/11 7:21:51，接何勇报：因大雾雷雨天气，京昆高速绵广段绵阳南站至二郎庙站路段交通管制二郎庙站，厚坝站，小溪坝站，江油北站，贯山站，江油站，科学城站，绵阳北站，绵阳站，绵阳南站入口关闭，,预计小时后解除。",
237,17865,交通管制,2025-10-11 07:25:41,2025-10-11 09:05:41,1572.87,双向方向,,G5京昆高速（绵广段）,,因暴雨天气，现金子山站入口封闭。,双向,-29937|-39126,-1674,-8440_0 -8440_1,:-29937_0_0 :-29937_0_1,2025-10-11 07:26:00,,258,金子山站 到 金子山站,"【交通管制首报】2025/10/11 7:25:41，接何勇报：因大雾雷雨天气，京昆高速绵广段金子山站至金子山站路段交通管制金子山站入口关闭，,预计小时后解除。",
238,17868,交通事故,2025-10-11 08:55:38,2025-10-11 10:45:59,1559.0,绵阳至广元方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-28279,-1498,-9930_0 -9930_1,:-28279_0_0 :-28279_0_1,,,,,"【交通事故首报】2025/10/11 8:55:38,接何勇报：京昆高速绵广段绵阳至广元方向K1559+000（石瓮子隧道）发生一起单车事故事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
239,17878,车辆故障,2025-10-11 14:46:20,2025-10-11 16:14:30,1854.0,纳溪至贵州方向,,G76厦蓉高速（纳黔段）,,,上行,-39203,-1772,-5118_0 -5118_1,:-39203_0_0 :-39203_0_1,,,,,"【车辆故障首报】2025/10/11 14:46:20,接李英报：厦蓉高速纳黔段纳溪至贵州方向K1854+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属重庆中渝,装载货物:汽油，47t,该事件为未达4级事件",
240,17883,交通事故,2025-10-11 19:54:16,2025-10-11 20:03:38,1660.0,广元至绵阳方向,第一车道,G5京昆高速（绵广段）,暂无人员伤亡,江油站至厚坝站入口成都方向封闭。,下行,-45843,,-7622_0 -7622_1,:-45843_0_0 :-45843_1_0 :-45843_1_1,2025-10-11 19:54:00,2025-10-11 20:04:00,"246,247,249,250,255",,"【交通事故首报】2025/10/11 19:54:16,接姜春蓉报：京昆高速绵广段广元至绵阳方向K1660+000发生一起小车追尾货车事故，占用第一车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置江油站至厚坝站入口成都方向封闭。该事件为未达4级事件。",
241,17902,交通事故,2025-10-13 07:07:15,2025-10-13 08:45:40,1762.0,绵阳至成都方向,"第一车道,第二车道,第四车道",G5京昆高速（成绵段）,暂无人员伤亡,,下行,-37700,-3000000312,-4610_0 -4610_1,:-37700_0_0 :-37700_0_1 :-37700_2_0,2025-10-13 07:10:00,,"215,214,213,212,211,210,209,208,206",,"【交通事故首报】2025/10/13 7:07:15,接李琦报：京昆高速成绵段绵阳至成都方向K1762+000发生一起2+3车追尾（其中三辆货车）事故，占用第一车道,第二车道,第四车道，目前无人员伤亡，已通知高速交警,路维到场处置,该事件为未达4级事件。",
242,17909,车辆故障,2025-10-13 16:27:17,2025-10-13 17:53:56,1670.0,广元至绵阳方向,,G5京昆高速（绵广段）,,,下行,-33424,-7944,-13732_0 -13732_1,:-33424_0_0 :-33424_0_1,,,,,"【车辆故障首报】2025/10/13 16:27:17,接江明芝报：京昆高速绵广段广元至绵阳方向K1670+000发生一起车辆故障事件。经现场勘察，该车辆为危化品车,所属无,装载货物:乙醇,该事件为未达4级事件",
243,17915,交通事故,2025-10-14 11:26:06,2025-10-14 19:54:33,1567.0,绵阳至广元方向,第二车道,G5京昆高速（绵广段）,暂无人员伤亡,,上行,-26502,,-4850_0 -4850_1,:-26502_0_0 :-26502_0_1,,,,,"【交通事故首报】2025/10/14 11:26:06,接张欢报：京昆高速绵广段绵阳至广元方向K1567+000发生一起四车追尾事故（三小车一货车）事故，占用第二车道，目前无人员伤亡，已通知高速交警,执法,路维到场处置,该事件为未达4级事件。",
